survey_id,variable,metric,value,weighted
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid3,p90,101.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid3,p95,120.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid3,p99,375.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid3,missing_share_w,0.010588379818485288,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid3,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid3,mean_w,49.782547829266214,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid3,sd_w,60.12397570959218,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid3,p01_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid3,p05_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid3,p10_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid3,p25_w,12.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid3,p50_w,31.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid3,p75_w,70.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid3,p90_w,114.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid3,p95_w,142.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,subnatid3,p99_w,318.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,missing_share,0.14242867539494095,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,non_missing_n,349974.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,mean,3.907907444553024,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,sd,1.6728345602378527,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,max,21.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,min,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,num,349974.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,skewness,0.888928480024149,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,kurtosis,2.4189886024237786,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,p01,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,p05,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,p10,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,p25,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,p50,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,p75,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,p90,6.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,p95,7.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,p99,9.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,missing_share_w,0.1424356991090873,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,mean_w,3.952301046156206,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,sd_w,1.7010901553294722,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,p01_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,p05_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,p10_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,p25_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,p50_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,p75_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,p90_w,6.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,p95_w,7.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,hsize,p99_w,9.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,missing_share,0.00013477121972854626,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,non_missing_n,408044.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,zero_share,0.008051967782327328,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,mean,35.228874827224516,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,sd,21.594503560384126,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,max,98.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,min,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,num,408044.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,skewness,0.3450327331675034,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,kurtosis,-0.7778552492001669,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,p01,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,p05,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,p10,8.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,p25,17.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,p50,33.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,p75,52.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,p90,65.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,p95,73.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,p99,85.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,missing_share_w,0.00012633421623011782,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,zero_share_w,0.008201357779088142,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,mean_w,35.319221680151536,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,sd_w,21.75539085424886,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,p01_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,p05_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,p10_w,8.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,p25_w,17.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,p50_w,33.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,p75_w,52.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,p90_w,66.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,p95_w,73.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,age,p99_w,85.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,missing_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,non_missing_n,408099.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,zero_share,0.5213759406418541,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,mean,0.47862405935814595,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,sd,0.499543472222359,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,max,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,min,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,num,408099.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,skewness,0.08558232301935025,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,kurtosis,-1.992685431706854,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,p01,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,p05,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,p10,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,p25,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,p50,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,p75,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,p90,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,p95,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,p99,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,missing_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,zero_share_w,0.5217098404117937,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,mean_w,0.4782901595882063,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,sd_w,0.4995284604797753,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,p01_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,p05_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,p10_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,p25_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,p50_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,p75_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,p90_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,p95_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,male,p99_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,missing_share,0.0002768935968968314,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,non_missing_n,407986.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,mean,2.6330879000750027,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,sd,1.5973387530786325,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,max,6.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,min,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,num,407986.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,skewness,0.9981052514858976,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,kurtosis,0.14697079418471581,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,p01,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,p05,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,p10,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,p25,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,p50,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,p75,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,p90,6.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,p95,6.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,p99,6.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,missing_share_w,0.00022342454228636366,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,mean_w,2.6398119332787338,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,sd_w,1.5951136581734162,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,p01_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,p05_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,p10_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,p25_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,p50_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,p75_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,p90_w,6.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,p95_w,6.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationharm,p99_w,6.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,missing_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,non_missing_n,408099.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,mean,2.3558670812719464,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,sd,1.0772662505220603,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,max,9.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,min,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,num,408099.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,skewness,0.10313100288162383,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,kurtosis,-0.7972691391688507,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,p01,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,p05,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,p10,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,p25,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,p50,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,p75,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,p90,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,p95,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,p99,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,missing_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,mean_w,2.361597923410519,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,sd_w,1.0733738062622702,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,p01_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,p05_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,p10_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,p25_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,p50_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,p75_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,p90_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,p95_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,relationcs,p99_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,missing_share,0.15676833317405825,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,non_missing_n,344122.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,mean,2.132644817826236,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,sd,1.123329002692837,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,max,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,min,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,num,344122.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,skewness,0.9674599787697294,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,kurtosis,0.28265592029992614,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,p01,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,p05,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,p10,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,p25,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,p50,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,p75,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,p90,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,p95,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,p99,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,missing_share_w,0.1589387186915091,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,mean_w,2.125013490366356,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,sd_w,1.1244042304986033,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,p01_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,p05_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,p10_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,p25_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,p50_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,p75_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,p90_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,p95_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,marital,p99_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,missing_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,non_missing_n,408099.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,mean,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,sd,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,max,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,min,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,num,408099.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,skewness,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,kurtosis,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,p01,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,p05,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,p10,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,p25,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,p50,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,p75,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,p90,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,p95,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,p99,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,missing_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,mean_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,sd_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,p01_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,p05_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,p10_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,p25_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,p50_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,p75_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,p90_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,p95_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,ed_mod_age,p99_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,missing_share,0.051695789502057096,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,non_missing_n,387002.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,zero_share,0.6947039811418307,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,mean,0.2674249745479352,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,sd,0.44261649738744946,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,max,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,min,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,num,387002.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,skewness,1.0509153127514335,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,kurtosis,-0.8955816337562008,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,p01,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,p05,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,p10,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,p25,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,p50,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,p75,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,p90,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,p95,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,p99,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,missing_share_w,0.05219020668911355,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,zero_share_w,0.6969775504403098,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,mean_w,0.264644071670087,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,sd_w,0.4411434993286933,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,p01_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,p05_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,p10_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,p25_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,p50_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,p75_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,p90_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,p95_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,school,p99_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,missing_share,0.051705591045310084,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,non_missing_n,386998.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,zero_share,0.05151936172350337,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,mean,0.9456715538581595,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,sd,0.2266649484131566,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,max,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,min,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,num,386998.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,skewness,-3.9324461961401678,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,kurtosis,13.464202668312911,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,p01,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,p05,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,p10,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,p25,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,p50,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,p75,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,p90,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,p95,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,p99,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,missing_share_w,0.052189886082643355,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,zero_share_w,0.05623461150965167,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,mean_w,0.940668905423228,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,sd_w,0.2362433402089762,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,p01_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,p05_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,p10_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,p25_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,p50_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,p75_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,p90_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,p95_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,literacy,p99_w,1.0,yes
